Time,K0,K1,K2,K3,K4,K5,K6,K7,K8,K9
168,4.940272531727567,46.02509663955326,87.20487254340715,7.254065343883111,158.66839116674862,169.75166059580513,203.2879350332522,56.43318222923974,149.64558215017522,146.04543868195435
169,96.9330860645812,108.25425272729493,120.43707249334102,113.8411425698446,0.0006868234728590205,168.05025561730085,203.2879350332522,123.870980491862,149.64558215017522,34.8706779357172
170,159.86872652525605,108.25425272729493,125.93224315066341,11.168631723665948,158.66839116674862,136.13065591916458,203.2879350332522,81.78136311987038,149.64558215017522,166.80037874149508
171,82.84094214052462,35.0031084934757,61.470631033258684,159.26427046287463,158.66839116674862,159.07104973274335,0.6375465820444997,184.9153006786395,1.6694212483343505,68.95027849577181
172,159.86872652525605,108.25425272729493,21.80652182659882,159.26427046287463,158.66839116674862,169.75166059580513,203.2879350332522,31.96258207263238,149.64558215017522,166.80037874149508
173,159.86872652525605,55.20092618350945,3.504472632701944,56.65921644279545,158.66839116674862,169.75166059580513,5.646577666217934,159.2234971919098,1.8885802222153392,36.24317980154155
174,17.30943919251489,108.25425272729493,1.5327138824208937,126.16609086675133,10.024554603403082,169.75166059580513,7.721987950193196,184.9153006786395,149.64558215017522,10.18315167102371
175,159.86872652525605,10.007543010682944,99.70409280857785,10.01848265779924,158.66839116674862,145.93348305668985,22.763118553556392,157.69410723742135,149.64558215017522,166.80037874149508
176,11.555194276053058,45.33593067785244,6.471918326683725,0.6257561157392169,158.66839116674862,169.75166059580513,203.2879350332522,184.9153006786395,0.6203504710789854,82.6354667177025
177,159.86872652525605,11.765123185588866,4.9346348614155335,159.26427046287463,158.66839116674862,146.74207657846517,21.318323819335948,18.842652382043354,1.4589249444010866,41.578582945925206
178,9.758457893856553,102.23243896580541,214.84617665852014,10.4592861133949,0.2251914159148146,169.75166059580513,111.9739165034081,66.19361521373543,149.64558215017522,166.80037874149508
179,159.86872652525605,108.25425272729493,214.84617665852014,70.18029969493827,158.66839116674862,169.75166059580513,203.2879350332522,184.9153006786395,149.64558215017522,166.80037874149508
180,132.48688906034567,108.25425272729493,110.41361720309436,81.6709056986844,158.66839116674862,169.75166059580513,203.2879350332522,184.9153006786395,2.4568980513309437,166.80037874149508
181,159.86872652525605,108.25425272729493,214.84617665852014,159.26427046287463,13.224856822026247,117.93674734218405,203.2879350332522,119.41862536925939,149.64558215017522,166.80037874149508
182,8.287073902370915,85.79356803339526,54.31188910635433,75.95663838909131,11.233316359256913,149.27208399084319,180.12709270377727,184.9153006786395,0.002496085520012002,166.80037874149508
183,59.38874973717131,108.25425272729493,67.48978354624022,104.40734170538303,158.66839116674862,165.78608759043587,203.2879350332522,134.5123491863086,149.64558215017522,92.20472145826531
184,159.86872652525605,108.25425272729493,214.84617665852014,25.099842940077433,18.42752891490296,169.75166059580513,28.70248928092442,184.9153006786395,2.9632704998827566,58.7790683624779
185,159.86872652525605,108.25425272729493,49.86540943281448,92.25751387689438,158.66839116674862,169.75166059580513,203.2879350332522,182.73012724777377,18.203983845056815,166.80037874149508
186,1.24056487536979,9.36784809100333,214.84617665852014,159.26427046287463,0.003326700648454955,150.6541323278211,3.296855728914018,11.740289003566211,149.64558215017522,4.483341323080202
187,159.86872652525605,108.25425272729493,37.09586751822619,2.194906276710714,23.18544702186758,169.75166059580513,203.2879350332522,46.26592192199983,3.2342469923580697,52.71552870261296
188,159.86872652525605,108.25425272729493,214.84617665852014,0.9964848137840737,158.66839116674862,169.75166059580513,126.37546023217206,184.9153006786395,0.004201221982263491,67.07155652342561
189,159.86872652525605,39.44063835131729,6.6186320756415595,5.388450687770629,158.66839116674862,168.03381189587913,203.2879350332522,120.86658248583531,149.64558215017522,92.18871023936575
190,159.86872652525605,86.2545945363222,0.9003917788274052,159.26427046287463,158.66839116674862,169.75166059580513,35.396664347782334,180.0795712827606,46.20511750547333,166.80037874149508
191,159.86872652525605,108.25425272729493,15.561371363816535,16.151630718061096,158.66839116674862,169.75166059580513,203.2879350332522,42.373117354885935,149.64558215017522,166.80037874149508
192,6.057664978589432,108.25425272729493,214.84617665852014,159.26427046287463,158.66839116674862,169.75166059580513,203.2879350332522,184.9153006786395,0.038163566900064755,117.26002409007603
193,1.340182686382568,68.06218276010482,214.84617665852014,159.26427046287463,0.0036907400569707594,169.75166059580513,203.2879350332522,184.9153006786395,5.773151072943249,166.80037874149508
194,118.98467626147627,108.25425272729493,214.84617665852014,6.619501953625808,158.66839116674862,169.75166059580513,203.2879350332522,108.22541178644592,105.70451519493167,166.80037874149508
195,23.62146628151341,108.25425272729493,193.83530661245538,33.32752511820796,0.8949465273092302,169.75166059580513,203.2879350332522,184.9153006786395,12.962193843678037,1.743936175457198
196,105.8943024562118,75.59122741973673,214.84617665852014,8.028129295683867,158.66839116674862,158.21229089815418,203.2879350332522,184.9153006786395,111.12006878136108,94.61213369825921
197,159.86872652525605,68.49091833300359,0.2592077593647812,148.8497223319264,158.66839116674862,169.75166059580513,203.2879350332522,51.91080544044417,52.670741283376536,98.18694256690233
198,159.86872652525605,84.50031297315964,55.48669504062998,4.938311142983011,158.66839116674862,146.42363784549937,141.36135523677933,184.9153006786395,149.64558215017522,166.80037874149508
199,159.86872652525605,108.25425272729493,25.19037871489142,21.625797828463654,158.66839116674862,121.05637897918507,203.2879350332522,184.9153006786395,149.64558215017522,68.25498034881811
